id,date,store_nbr,family,sales,onpromotion
2898319,2017-06-19,30,POULTRY,85.148,0
2898320,2017-06-19,30,PREPARED FOODS,14.0,1
2898321,2017-06-19,30,PRODUCE,530.08203,1
2898322,2017-06-19,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898323,2017-06-19,30,SEAFOOD,0.0,0
2898324,2017-06-19,31,AUTOMOTIVE,10.0,0
2898325,2017-06-19,31,BABY CARE,0.0,0
2898326,2017-06-19,31,BEAUTY,4.0,3
2898327,2017-06-19,31,BEVERAGES,2236.0,14
2898328,2017-06-19,31,BOOKS,0.0,0
2898329,2017-06-19,31,BREAD/BAKERY,505.0,2
2898330,2017-06-19,31,CELEBRATION,5.0,0
2898331,2017-06-19,31,CLEANING,1015.0,21
2898332,2017-06-19,31,DAIRY,679.0,31
2898333,2017-06-19,31,DELI,224.643,2
2898334,2017-06-19,31,EGGS,413.0,15
2898335,2017-06-19,31,FROZEN FOODS,81.864,0
2898336,2017-06-19,31,GROCERY I,3884.039,67
2898337,2017-06-19,31,GROCERY II,8.0,0
2898338,2017-06-19,31,HARDWARE,1.0,0
2898339,2017-06-19,31,HOME AND KITCHEN I,25.0,5
2898340,2017-06-19,31,HOME AND KITCHEN II,13.0,0
2898341,2017-06-19,31,HOME APPLIANCES,0.0,0
2898342,2017-06-19,31,HOME CARE,411.0,17
2898343,2017-06-19,31,LADIESWEAR,0.0,0
2898344,2017-06-19,31,LAWN AND GARDEN,0.0,0
2898345,2017-06-19,31,LINGERIE,6.0,0
2898346,2017-06-19,31,"LIQUOR,WINE,BEER",8.0,0
2898347,2017-06-19,31,MAGAZINES,9.0,0
2898348,2017-06-19,31,MEATS,317.85,0
2898349,2017-06-19,31,PERSONAL CARE,1285.0,11
2898350,2017-06-19,31,PET SUPPLIES,1.0,0
2898351,2017-06-19,31,PLAYERS AND ELECTRONICS,4.0,0
2898352,2017-06-19,31,POULTRY,110.744,0
2898353,2017-06-19,31,PREPARED FOODS,75.0,1
2898354,2017-06-19,31,PRODUCE,1119.242,2
2898355,2017-06-19,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898356,2017-06-19,31,SEAFOOD,6.0,0
2898357,2017-06-19,32,AUTOMOTIVE,3.0,0
2898358,2017-06-19,32,BABY CARE,0.0,0
2898359,2017-06-19,32,BEAUTY,0.0,0
2898360,2017-06-19,32,BEVERAGES,723.0,8
2898361,2017-06-19,32,BOOKS,0.0,0
2898362,2017-06-19,32,BREAD/BAKERY,99.0,2
2898363,2017-06-19,32,CELEBRATION,7.0,0
2898364,2017-06-19,32,CLEANING,382.0,11
2898365,2017-06-19,32,DAIRY,176.0,15
2898366,2017-06-19,32,DELI,87.0,1
2898367,2017-06-19,32,EGGS,445.0,10
2898368,2017-06-19,32,FROZEN FOODS,13.0,0
2898369,2017-06-19,32,GROCERY I,1410.0,50
2898370,2017-06-19,32,GROCERY II,6.0,0
2898371,2017-06-19,32,HARDWARE,0.0,0
2898372,2017-06-19,32,HOME AND KITCHEN I,23.0,1
2898373,2017-06-19,32,HOME AND KITCHEN II,5.0,0
2898374,2017-06-19,32,HOME APPLIANCES,0.0,0
2898375,2017-06-19,32,HOME CARE,138.0,13
2898376,2017-06-19,32,LADIESWEAR,0.0,0
2898377,2017-06-19,32,LAWN AND GARDEN,0.0,0
2898378,2017-06-19,32,LINGERIE,1.0,0
2898379,2017-06-19,32,"LIQUOR,WINE,BEER",12.0,0
2898380,2017-06-19,32,MAGAZINES,0.0,0
2898381,2017-06-19,32,MEATS,52.346,0
2898382,2017-06-19,32,PERSONAL CARE,79.0,4
2898383,2017-06-19,32,PET SUPPLIES,1.0,0
2898384,2017-06-19,32,PLAYERS AND ELECTRONICS,0.0,0
2898385,2017-06-19,32,POULTRY,49.804,0
2898386,2017-06-19,32,PREPARED FOODS,8.0,0
2898387,2017-06-19,32,PRODUCE,139.213,1
2898388,2017-06-19,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898389,2017-06-19,32,SEAFOOD,1.0,0
2898390,2017-06-19,33,AUTOMOTIVE,10.0,0
2898391,2017-06-19,33,BABY CARE,0.0,0
2898392,2017-06-19,33,BEAUTY,1.0,1
2898393,2017-06-19,33,BEVERAGES,1614.0,13
2898394,2017-06-19,33,BOOKS,0.0,0
2898395,2017-06-19,33,BREAD/BAKERY,255.0,2
2898396,2017-06-19,33,CELEBRATION,1.0,0
2898397,2017-06-19,33,CLEANING,1124.0,20
2898398,2017-06-19,33,DAIRY,461.0,26
2898399,2017-06-19,33,DELI,208.0,2
2898400,2017-06-19,33,EGGS,235.0,14
2898401,2017-06-19,33,FROZEN FOODS,38.0,0
2898402,2017-06-19,33,GROCERY I,2793.0,62
2898403,2017-06-19,33,GROCERY II,1.0,0
2898404,2017-06-19,33,HARDWARE,1.0,0
2898405,2017-06-19,33,HOME AND KITCHEN I,29.0,6
2898406,2017-06-19,33,HOME AND KITCHEN II,17.0,1
2898407,2017-06-19,33,HOME APPLIANCES,0.0,0
2898408,2017-06-19,33,HOME CARE,214.0,16
2898409,2017-06-19,33,LADIESWEAR,0.0,0
2898410,2017-06-19,33,LAWN AND GARDEN,0.0,0
2898411,2017-06-19,33,LINGERIE,9.0,0
2898412,2017-06-19,33,"LIQUOR,WINE,BEER",17.0,0
2898413,2017-06-19,33,MAGAZINES,2.0,0
2898414,2017-06-19,33,MEATS,292.47,0
2898415,2017-06-19,33,PERSONAL CARE,234.0,6
2898416,2017-06-19,33,PET SUPPLIES,5.0,0
2898417,2017-06-19,33,PLAYERS AND ELECTRONICS,2.0,0
2898418,2017-06-19,33,POULTRY,205.267,0
2898419,2017-06-19,33,PREPARED FOODS,41.0,1
2898420,2017-06-19,33,PRODUCE,1104.812,3
2898421,2017-06-19,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898422,2017-06-19,33,SEAFOOD,4.0,0
2898423,2017-06-19,34,AUTOMOTIVE,4.0,0
2898424,2017-06-19,34,BABY CARE,0.0,0
2898425,2017-06-19,34,BEAUTY,2.0,1
2898426,2017-06-19,34,BEVERAGES,2350.0,8
2898427,2017-06-19,34,BOOKS,0.0,0
2898428,2017-06-19,34,BREAD/BAKERY,549.0,3
2898429,2017-06-19,34,CELEBRATION,4.0,0
2898430,2017-06-19,34,CLEANING,890.0,23
2898431,2017-06-19,34,DAIRY,802.0,32
2898432,2017-06-19,34,DELI,209.017,2
2898433,2017-06-19,34,EGGS,185.0,14
2898434,2017-06-19,34,FROZEN FOODS,95.0,0
2898435,2017-06-19,34,GROCERY I,3600.992,68
2898436,2017-06-19,34,GROCERY II,4.0,0
2898437,2017-06-19,34,HARDWARE,17.0,0
2898438,2017-06-19,34,HOME AND KITCHEN I,35.0,6
2898439,2017-06-19,34,HOME AND KITCHEN II,48.0,1
2898440,2017-06-19,34,HOME APPLIANCES,3.0,0
2898441,2017-06-19,34,HOME CARE,253.0,15
2898442,2017-06-19,34,LADIESWEAR,1.0,0
2898443,2017-06-19,34,LAWN AND GARDEN,0.0,0
2898444,2017-06-19,34,LINGERIE,4.0,0
2898445,2017-06-19,34,"LIQUOR,WINE,BEER",6.0,0
2898446,2017-06-19,34,MAGAZINES,2.0,0
2898447,2017-06-19,34,MEATS,169.087,0
2898448,2017-06-19,34,PERSONAL CARE,320.0,14
2898449,2017-06-19,34,PET SUPPLIES,3.0,0
2898450,2017-06-19,34,PLAYERS AND ELECTRONICS,6.0,0
2898451,2017-06-19,34,POULTRY,160.981,0
2898452,2017-06-19,34,PREPARED FOODS,30.0,1
2898453,2017-06-19,34,PRODUCE,660.809,1
2898454,2017-06-19,34,SCHOOL AND OFFICE SUPPLIES,1.0,0
2898455,2017-06-19,34,SEAFOOD,4.0,0
2898456,2017-06-19,35,AUTOMOTIVE,4.0,0
2898457,2017-06-19,35,BABY CARE,0.0,0
2898458,2017-06-19,35,BEAUTY,1.0,1
2898459,2017-06-19,35,BEVERAGES,1264.0,9
2898460,2017-06-19,35,BOOKS,0.0,0
2898461,2017-06-19,35,BREAD/BAKERY,104.0,2
2898462,2017-06-19,35,CELEBRATION,1.0,0
2898463,2017-06-19,35,CLEANING,448.0,16
2898464,2017-06-19,35,DAIRY,222.0,21
2898465,2017-06-19,35,DELI,81.0,0
2898466,2017-06-19,35,EGGS,192.0,11
2898467,2017-06-19,35,FROZEN FOODS,15.0,0
2898468,2017-06-19,35,GROCERY I,1806.0,65
2898469,2017-06-19,35,GROCERY II,0.0,0
2898470,2017-06-19,35,HARDWARE,0.0,0
2898471,2017-06-19,35,HOME AND KITCHEN I,10.0,4
2898472,2017-06-19,35,HOME AND KITCHEN II,9.0,0
2898473,2017-06-19,35,HOME APPLIANCES,0.0,0
2898474,2017-06-19,35,HOME CARE,118.0,13
2898475,2017-06-19,35,LADIESWEAR,0.0,0
2898476,2017-06-19,35,LAWN AND GARDEN,0.0,0
2898477,2017-06-19,35,LINGERIE,2.0,0
2898478,2017-06-19,35,"LIQUOR,WINE,BEER",3.0,0
2898479,2017-06-19,35,MAGAZINES,1.0,0
2898480,2017-06-19,35,MEATS,244.784,0
2898481,2017-06-19,35,PERSONAL CARE,95.0,6
2898482,2017-06-19,35,PET SUPPLIES,1.0,0
2898483,2017-06-19,35,PLAYERS AND ELECTRONICS,1.0,0
2898484,2017-06-19,35,POULTRY,46.783,0
2898485,2017-06-19,35,PREPARED FOODS,11.0,1
2898486,2017-06-19,35,PRODUCE,297.717,2
2898487,2017-06-19,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898488,2017-06-19,35,SEAFOOD,0.0,0
2898489,2017-06-19,36,AUTOMOTIVE,4.0,0
2898490,2017-06-19,36,BABY CARE,0.0,0
2898491,2017-06-19,36,BEAUTY,5.0,2
2898492,2017-06-19,36,BEVERAGES,2660.0,11
2898493,2017-06-19,36,BOOKS,0.0,0
2898494,2017-06-19,36,BREAD/BAKERY,396.0,2
2898495,2017-06-19,36,CELEBRATION,10.0,0
2898496,2017-06-19,36,CLEANING,814.0,25
2898497,2017-06-19,36,DAIRY,695.0,31
2898498,2017-06-19,36,DELI,210.161,3
2898499,2017-06-19,36,EGGS,139.0,14
2898500,2017-06-19,36,FROZEN FOODS,39.0,0
2898501,2017-06-19,36,GROCERY I,3389.929,59
2898502,2017-06-19,36,GROCERY II,0.0,0
2898503,2017-06-19,36,HARDWARE,1.0,0
2898504,2017-06-19,36,HOME AND KITCHEN I,9.0,2
2898505,2017-06-19,36,HOME AND KITCHEN II,4.0,1
2898506,2017-06-19,36,HOME APPLIANCES,2.0,0
2898507,2017-06-19,36,HOME CARE,192.0,12
2898508,2017-06-19,36,LADIESWEAR,0.0,0
2898509,2017-06-19,36,LAWN AND GARDEN,11.0,0
2898510,2017-06-19,36,LINGERIE,5.0,0
2898511,2017-06-19,36,"LIQUOR,WINE,BEER",16.0,1
2898512,2017-06-19,36,MAGAZINES,2.0,0
2898513,2017-06-19,36,MEATS,155.932,0
2898514,2017-06-19,36,PERSONAL CARE,181.0,12
2898515,2017-06-19,36,PET SUPPLIES,3.0,0
2898516,2017-06-19,36,PLAYERS AND ELECTRONICS,3.0,0
2898517,2017-06-19,36,POULTRY,123.19,0
2898518,2017-06-19,36,PREPARED FOODS,44.804,1
2898519,2017-06-19,36,PRODUCE,946.219,2
2898520,2017-06-19,36,SCHOOL AND OFFICE SUPPLIES,1.0,0
2898521,2017-06-19,36,SEAFOOD,0.0,0
2898522,2017-06-19,37,AUTOMOTIVE,1.0,0
2898523,2017-06-19,37,BABY CARE,0.0,0
2898524,2017-06-19,37,BEAUTY,4.0,2
2898525,2017-06-19,37,BEVERAGES,3174.0,23
2898526,2017-06-19,37,BOOKS,0.0,0
2898527,2017-06-19,37,BREAD/BAKERY,618.744,0
2898528,2017-06-19,37,CELEBRATION,6.0,0
2898529,2017-06-19,37,CLEANING,932.0,22
2898530,2017-06-19,37,DAIRY,1005.0,23
2898531,2017-06-19,37,DELI,147.903,2
2898532,2017-06-19,37,EGGS,174.0,3
2898533,2017-06-19,37,FROZEN FOODS,161.736,1
2898534,2017-06-19,37,GROCERY I,3887.0,56
2898535,2017-06-19,37,GROCERY II,67.0,0
2898536,2017-06-19,37,HARDWARE,3.0,0
2898537,2017-06-19,37,HOME AND KITCHEN I,7.0,1
2898538,2017-06-19,37,HOME AND KITCHEN II,23.0,0
2898539,2017-06-19,37,HOME APPLIANCES,0.0,0
2898540,2017-06-19,37,HOME CARE,226.0,10
2898541,2017-06-19,37,LADIESWEAR,23.0,0
2898542,2017-06-19,37,LAWN AND GARDEN,39.0,0
2898543,2017-06-19,37,LINGERIE,0.0,0
2898544,2017-06-19,37,"LIQUOR,WINE,BEER",70.0,2
2898545,2017-06-19,37,MAGAZINES,14.0,0
2898546,2017-06-19,37,MEATS,217.345,33
2898547,2017-06-19,37,PERSONAL CARE,264.0,11
2898548,2017-06-19,37,PET SUPPLIES,9.0,0
2898549,2017-06-19,37,PLAYERS AND ELECTRONICS,8.0,0
2898550,2017-06-19,37,POULTRY,276.28,0
2898551,2017-06-19,37,PREPARED FOODS,86.093,0
2898552,2017-06-19,37,PRODUCE,2621.246,2
2898553,2017-06-19,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898554,2017-06-19,37,SEAFOOD,23.454,0
2898555,2017-06-19,38,AUTOMOTIVE,9.0,0
2898556,2017-06-19,38,BABY CARE,0.0,0
2898557,2017-06-19,38,BEAUTY,8.0,1
2898558,2017-06-19,38,BEVERAGES,1921.0,17
2898559,2017-06-19,38,BOOKS,0.0,0
2898560,2017-06-19,38,BREAD/BAKERY,499.466,0
2898561,2017-06-19,38,CELEBRATION,5.0,0
2898562,2017-06-19,38,CLEANING,829.0,21
2898563,2017-06-19,38,DAIRY,735.0,16
2898564,2017-06-19,38,DELI,135.938,1
2898565,2017-06-19,38,EGGS,119.0,3
2898566,2017-06-19,38,FROZEN FOODS,84.0,1
2898567,2017-06-19,38,GROCERY I,3122.0,56
2898568,2017-06-19,38,GROCERY II,7.0,0
2898569,2017-06-19,38,HARDWARE,3.0,0
2898570,2017-06-19,38,HOME AND KITCHEN I,15.0,2
2898571,2017-06-19,38,HOME AND KITCHEN II,57.0,2
2898572,2017-06-19,38,HOME APPLIANCES,0.0,0
2898573,2017-06-19,38,HOME CARE,270.0,11
2898574,2017-06-19,38,LADIESWEAR,13.0,0
2898575,2017-06-19,38,LAWN AND GARDEN,6.0,0
2898576,2017-06-19,38,LINGERIE,10.0,0
2898577,2017-06-19,38,"LIQUOR,WINE,BEER",36.0,2
2898578,2017-06-19,38,MAGAZINES,13.0,0
2898579,2017-06-19,38,MEATS,88.999,24
2898580,2017-06-19,38,PERSONAL CARE,323.0,13
2898581,2017-06-19,38,PET SUPPLIES,7.0,0
2898582,2017-06-19,38,PLAYERS AND ELECTRONICS,4.0,0
2898583,2017-06-19,38,POULTRY,80.45,0
2898584,2017-06-19,38,PREPARED FOODS,68.187,0
2898585,2017-06-19,38,PRODUCE,1684.783,2
2898586,2017-06-19,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898587,2017-06-19,38,SEAFOOD,8.151,0
2898588,2017-06-19,39,AUTOMOTIVE,3.0,0
2898589,2017-06-19,39,BABY CARE,0.0,0
2898590,2017-06-19,39,BEAUTY,3.0,1
2898591,2017-06-19,39,BEVERAGES,3045.0,15
2898592,2017-06-19,39,BOOKS,0.0,0
2898593,2017-06-19,39,BREAD/BAKERY,819.0,4
2898594,2017-06-19,39,CELEBRATION,31.0,0
2898595,2017-06-19,39,CLEANING,1197.0,29
2898596,2017-06-19,39,DAIRY,808.0,41
2898597,2017-06-19,39,DELI,236.099,3
2898598,2017-06-19,39,EGGS,1705.0,21
2898599,2017-06-19,39,FROZEN FOODS,59.0,1
2898600,2017-06-19,39,GROCERY I,4779.859,78
2898601,2017-06-19,39,GROCERY II,48.0,0
2898602,2017-06-19,39,HARDWARE,2.0,0
2898603,2017-06-19,39,HOME AND KITCHEN I,22.0,6
2898604,2017-06-19,39,HOME AND KITCHEN II,21.0,0
2898605,2017-06-19,39,HOME APPLIANCES,0.0,0
2898606,2017-06-19,39,HOME CARE,430.0,21
2898607,2017-06-19,39,LADIESWEAR,3.0,0
2898608,2017-06-19,39,LAWN AND GARDEN,7.0,0
2898609,2017-06-19,39,LINGERIE,7.0,0
2898610,2017-06-19,39,"LIQUOR,WINE,BEER",61.0,3
2898611,2017-06-19,39,MAGAZINES,5.0,0
2898612,2017-06-19,39,MEATS,191.341,0
2898613,2017-06-19,39,PERSONAL CARE,388.0,12
2898614,2017-06-19,39,PET SUPPLIES,2.0,0
2898615,2017-06-19,39,PLAYERS AND ELECTRONICS,8.0,0
2898616,2017-06-19,39,POULTRY,151.463,0
2898617,2017-06-19,39,PREPARED FOODS,47.015,1
2898618,2017-06-19,39,PRODUCE,1703.963,4
2898619,2017-06-19,39,SCHOOL AND OFFICE SUPPLIES,4.0,0
2898620,2017-06-19,39,SEAFOOD,13.322,0
2898621,2017-06-19,4,AUTOMOTIVE,4.0,0
2898622,2017-06-19,4,BABY CARE,0.0,0
2898623,2017-06-19,4,BEAUTY,4.0,1
2898624,2017-06-19,4,BEVERAGES,2614.0,26
2898625,2017-06-19,4,BOOKS,0.0,0
2898626,2017-06-19,4,BREAD/BAKERY,415.194,0
2898627,2017-06-19,4,CELEBRATION,3.0,0
2898628,2017-06-19,4,CLEANING,728.0,17
2898629,2017-06-19,4,DAIRY,758.0,31
2898630,2017-06-19,4,DELI,216.943,3
2898631,2017-06-19,4,EGGS,157.0,3
2898632,2017-06-19,4,FROZEN FOODS,83.0,1
2898633,2017-06-19,4,GROCERY I,3865.0,59
2898634,2017-06-19,4,GROCERY II,23.0,0
2898635,2017-06-19,4,HARDWARE,3.0,0
2898636,2017-06-19,4,HOME AND KITCHEN I,9.0,2
2898637,2017-06-19,4,HOME AND KITCHEN II,7.0,0
2898638,2017-06-19,4,HOME APPLIANCES,0.0,0
2898639,2017-06-19,4,HOME CARE,212.0,13
2898640,2017-06-19,4,LADIESWEAR,17.0,0
2898641,2017-06-19,4,LAWN AND GARDEN,16.0,0
2898642,2017-06-19,4,LINGERIE,1.0,0
2898643,2017-06-19,4,"LIQUOR,WINE,BEER",31.0,2
2898644,2017-06-19,4,MAGAZINES,9.0,0
2898645,2017-06-19,4,MEATS,282.668,44
2898646,2017-06-19,4,PERSONAL CARE,203.0,8
2898647,2017-06-19,4,PET SUPPLIES,9.0,0
2898648,2017-06-19,4,PLAYERS AND ELECTRONICS,15.0,0
2898649,2017-06-19,4,POULTRY,352.401,1
2898650,2017-06-19,4,PREPARED FOODS,34.439,0
2898651,2017-06-19,4,PRODUCE,2115.648,3
2898652,2017-06-19,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898653,2017-06-19,4,SEAFOOD,26.007,0
2898654,2017-06-19,40,AUTOMOTIVE,3.0,0
2898655,2017-06-19,40,BABY CARE,0.0,0
2898656,2017-06-19,40,BEAUTY,1.0,1
2898657,2017-06-19,40,BEVERAGES,3642.0,12
2898658,2017-06-19,40,BOOKS,0.0,0
2898659,2017-06-19,40,BREAD/BAKERY,352.0,1
2898660,2017-06-19,40,CELEBRATION,13.0,0
2898661,2017-06-19,40,CLEANING,1494.0,23
2898662,2017-06-19,40,DAIRY,755.0,26
2898663,2017-06-19,40,DELI,285.0,1
2898664,2017-06-19,40,EGGS,256.0,14
2898665,2017-06-19,40,FROZEN FOODS,76.0,0
2898666,2017-06-19,40,GROCERY I,6474.0,67
2898667,2017-06-19,40,GROCERY II,15.0,0
2898668,2017-06-19,40,HARDWARE,1.0,0
2898669,2017-06-19,40,HOME AND KITCHEN I,13.0,4
2898670,2017-06-19,40,HOME AND KITCHEN II,34.0,1
2898671,2017-06-19,40,HOME APPLIANCES,0.0,0
2898672,2017-06-19,40,HOME CARE,481.0,16
2898673,2017-06-19,40,LADIESWEAR,0.0,0
2898674,2017-06-19,40,LAWN AND GARDEN,0.0,0
2898675,2017-06-19,40,LINGERIE,12.0,0
2898676,2017-06-19,40,"LIQUOR,WINE,BEER",42.0,2
2898677,2017-06-19,40,MAGAZINES,1.0,0
2898678,2017-06-19,40,MEATS,168.783,0
2898679,2017-06-19,40,PERSONAL CARE,415.0,9
2898680,2017-06-19,40,PET SUPPLIES,2.0,0
2898681,2017-06-19,40,PLAYERS AND ELECTRONICS,7.0,0
2898682,2017-06-19,40,POULTRY,191.957,0
2898683,2017-06-19,40,PREPARED FOODS,66.0,1
2898684,2017-06-19,40,PRODUCE,1230.269,4
2898685,2017-06-19,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898686,2017-06-19,40,SEAFOOD,10.0,0
2898687,2017-06-19,41,AUTOMOTIVE,6.0,0
2898688,2017-06-19,41,BABY CARE,0.0,0
2898689,2017-06-19,41,BEAUTY,11.0,2
2898690,2017-06-19,41,BEVERAGES,3419.0,19
2898691,2017-06-19,41,BOOKS,0.0,0
2898692,2017-06-19,41,BREAD/BAKERY,540.615,0
2898693,2017-06-19,41,CELEBRATION,6.0,0
2898694,2017-06-19,41,CLEANING,1061.0,19
2898695,2017-06-19,41,DAIRY,772.0,26
2898696,2017-06-19,41,DELI,257.093,3
2898697,2017-06-19,41,EGGS,149.0,3
2898698,2017-06-19,41,FROZEN FOODS,122.206,1
2898699,2017-06-19,41,GROCERY I,3936.0,48
2898700,2017-06-19,41,GROCERY II,25.0,0
2898701,2017-06-19,41,HARDWARE,1.0,0
2898702,2017-06-19,41,HOME AND KITCHEN I,14.0,3
2898703,2017-06-19,41,HOME AND KITCHEN II,38.0,0
2898704,2017-06-19,41,HOME APPLIANCES,1.0,0
2898705,2017-06-19,41,HOME CARE,255.0,10
2898706,2017-06-19,41,LADIESWEAR,5.0,0
2898707,2017-06-19,41,LAWN AND GARDEN,0.0,0
2898708,2017-06-19,41,LINGERIE,5.0,0
2898709,2017-06-19,41,"LIQUOR,WINE,BEER",40.0,2
2898710,2017-06-19,41,MAGAZINES,2.0,0
2898711,2017-06-19,41,MEATS,148.301,34
2898712,2017-06-19,41,PERSONAL CARE,331.0,12
2898713,2017-06-19,41,PET SUPPLIES,11.0,0
2898714,2017-06-19,41,PLAYERS AND ELECTRONICS,10.0,0
2898715,2017-06-19,41,POULTRY,171.738,0
2898716,2017-06-19,41,PREPARED FOODS,40.051,0
2898717,2017-06-19,41,PRODUCE,2216.597,2
2898718,2017-06-19,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898719,2017-06-19,41,SEAFOOD,8.0,0
2898720,2017-06-19,42,AUTOMOTIVE,3.0,0
2898721,2017-06-19,42,BABY CARE,0.0,0
2898722,2017-06-19,42,BEAUTY,5.0,1
2898723,2017-06-19,42,BEVERAGES,2555.0,18
2898724,2017-06-19,42,BOOKS,0.0,0
2898725,2017-06-19,42,BREAD/BAKERY,487.927,0
2898726,2017-06-19,42,CELEBRATION,7.0,0
2898727,2017-06-19,42,CLEANING,878.0,19
2898728,2017-06-19,42,DAIRY,735.0,16
2898729,2017-06-19,42,DELI,164.163,3
2898730,2017-06-19,42,EGGS,152.0,3
2898731,2017-06-19,42,FROZEN FOODS,108.0,1
2898732,2017-06-19,42,GROCERY I,3216.0,53
2898733,2017-06-19,42,GROCERY II,31.0,0
2898734,2017-06-19,42,HARDWARE,0.0,0
2898735,2017-06-19,42,HOME AND KITCHEN I,11.0,1
2898736,2017-06-19,42,HOME AND KITCHEN II,16.0,1
2898737,2017-06-19,42,HOME APPLIANCES,0.0,0
2898738,2017-06-19,42,HOME CARE,224.0,9
2898739,2017-06-19,42,LADIESWEAR,16.0,0
2898740,2017-06-19,42,LAWN AND GARDEN,5.0,0
2898741,2017-06-19,42,LINGERIE,5.0,0
2898742,2017-06-19,42,"LIQUOR,WINE,BEER",32.0,1
2898743,2017-06-19,42,MAGAZINES,9.0,0
2898744,2017-06-19,42,MEATS,193.173,35
2898745,2017-06-19,42,PERSONAL CARE,264.0,10
2898746,2017-06-19,42,PET SUPPLIES,8.0,0
2898747,2017-06-19,42,PLAYERS AND ELECTRONICS,7.0,0
2898748,2017-06-19,42,POULTRY,209.702,1
2898749,2017-06-19,42,PREPARED FOODS,31.003,0
2898750,2017-06-19,42,PRODUCE,2572.341,2
2898751,2017-06-19,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
2898752,2017-06-19,42,SEAFOOD,7.554,0
2898753,2017-06-19,43,AUTOMOTIVE,4.0,0
2898754,2017-06-19,43,BABY CARE,0.0,0
2898755,2017-06-19,43,BEAUTY,1.0,1
2898756,2017-06-19,43,BEVERAGES,4502.0,11
2898757,2017-06-19,43,BOOKS,0.0,0
2898758,2017-06-19,43,BREAD/BAKERY,586.0,2
2898759,2017-06-19,43,CELEBRATION,8.0,0
2898760,2017-06-19,43,CLEANING,1089.0,22
2898761,2017-06-19,43,DAIRY,629.0,32
2898762,2017-06-19,43,DELI,249.811,1
2898763,2017-06-19,43,EGGS,311.0,16
2898764,2017-06-19,43,FROZEN FOODS,41.694,0
2898765,2017-06-19,43,GROCERY I,4283.078,60
2898766,2017-06-19,43,GROCERY II,19.0,0
2898767,2017-06-19,43,HARDWARE,0.0,0
2898768,2017-06-19,43,HOME AND KITCHEN I,9.0,1
2898769,2017-06-19,43,HOME AND KITCHEN II,12.0,0
2898770,2017-06-19,43,HOME APPLIANCES,0.0,0
2898771,2017-06-19,43,HOME CARE,276.0,15
2898772,2017-06-19,43,LADIESWEAR,0.0,0
2898773,2017-06-19,43,LAWN AND GARDEN,0.0,0
2898774,2017-06-19,43,LINGERIE,0.0,0
2898775,2017-06-19,43,"LIQUOR,WINE,BEER",16.0,2
2898776,2017-06-19,43,MAGAZINES,3.0,0
2898777,2017-06-19,43,MEATS,186.73601,0
2898778,2017-06-19,43,PERSONAL CARE,216.0,10
2898779,2017-06-19,43,PET SUPPLIES,4.0,0
2898780,2017-06-19,43,PLAYERS AND ELECTRONICS,0.0,0
2898781,2017-06-19,43,POULTRY,129.475,0
2898782,2017-06-19,43,PREPARED FOODS,107.667,1
2898783,2017-06-19,43,PRODUCE,1029.827,2
2898784,2017-06-19,43,SCHOOL AND OFFICE SUPPLIES,2.0,0
2898785,2017-06-19,43,SEAFOOD,0.0,0
2898786,2017-06-19,44,AUTOMOTIVE,17.0,3
2898787,2017-06-19,44,BABY CARE,0.0,0
2898788,2017-06-19,44,BEAUTY,18.0,2
2898789,2017-06-19,44,BEVERAGES,10193.0,28
2898790,2017-06-19,44,BOOKS,0.0,0
2898791,2017-06-19,44,BREAD/BAKERY,1645.604,0
2898792,2017-06-19,44,CELEBRATION,22.0,0
2898793,2017-06-19,44,CLEANING,2495.0,27
2898794,2017-06-19,44,DAIRY,2516.0,31
2898795,2017-06-19,44,DELI,457.168,3
2898796,2017-06-19,44,EGGS,763.0,3
2898797,2017-06-19,44,FROZEN FOODS,314.68,1
2898798,2017-06-19,44,GROCERY I,9849.0,63
2898799,2017-06-19,44,GROCERY II,109.0,0
2898800,2017-06-19,44,HARDWARE,2.0,0
2898801,2017-06-19,44,HOME AND KITCHEN I,53.0,6
2898802,2017-06-19,44,HOME AND KITCHEN II,91.0,2
2898803,2017-06-19,44,HOME APPLIANCES,4.0,0
2898804,2017-06-19,44,HOME CARE,605.0,15
2898805,2017-06-19,44,LADIESWEAR,18.0,0
2898806,2017-06-19,44,LAWN AND GARDEN,15.0,0
2898807,2017-06-19,44,LINGERIE,5.0,0
2898808,2017-06-19,44,"LIQUOR,WINE,BEER",219.0,3
2898809,2017-06-19,44,MAGAZINES,17.0,0
2898810,2017-06-19,44,MEATS,745.537,45
2898811,2017-06-19,44,PERSONAL CARE,582.0,14
2898812,2017-06-19,44,PET SUPPLIES,42.0,1
2898813,2017-06-19,44,PLAYERS AND ELECTRONICS,18.0,0
